Date,META
2019-09-24,180.02249145507812
2019-09-25,181.5319366455078
2019-09-26,178.86061096191406
2019-09-27,175.8715057373047
2019-09-30,176.84471130371094
2019-10-01,174.59043884277344
2019-10-02,173.38880920410156
2019-10-03,178.1356658935547
2019-10-04,179.1982421875
2019-10-07,178.43357849121094
2019-10-08,176.5169677734375
2019-10-09,178.6024169921875
2019-10-10,178.7811737060547
2019-10-11,182.91229248046875
2019-10-14,182.0085906982422
2019-10-15,187.57968139648438
2019-10-16,188.23512268066406
2019-10-17,189.06927490234375
2019-10-18,184.56077575683594
2019-10-21,188.44366455078125
2019-10-22,181.0751190185547
2019-10-23,184.8587188720703
2019-10-24,185.08712768554688
2019-10-25,186.58660888671875
2019-10-28,188.086181640625
2019-10-29,187.99676513671875
2019-10-30,186.9441375732422
2019-10-31,190.32054138183594
2019-11-01,192.27687072753906
2019-11-04,193.36927795410156
2019-11-05,192.97203063964844
2019-11-06,190.2212371826172
2019-11-07,189.0990753173828
2019-11-08,189.51614379882812
2019-11-11,188.29469299316406
2019-11-12,193.12098693847656
2019-11-13,191.84988403320312
2019-11-14,191.8101348876953
2019-11-15,193.7466278076172
2019-11-18,196.03067016601562
2019-11-19,197.9373779296875
2019-11-20,196.13990783691406
2019-11-21,196.55697631835938
2019-11-22,197.44082641601562
2019-11-25,198.40406799316406
2019-11-26,197.58978271484375
2019-11-27,200.59873962402344
2019-11-29,200.24124145507812
2019-12-02,198.314697265625
2019-12-03,197.44082641601562
2019-12-04,197.33160400390625
2019-12-05,197.97706604003906
2019-12-06,199.6553497314453
2019-12-09,199.94332885742188
2019-12-10,199.47659301757812
2019-12-11,200.85693359375
2019-12-12,195.38516235351562
2019-12-13,192.7634735107422
2019-12-16,196.5470428466797
2019-12-17,197.01382446289062
2019-12-18,201.09530639648438
2019-12-19,204.63058471679688
2019-12-20,204.86891174316406
2019-12-23,204.749755859375
2019-12-24,203.69711303710938
2019-12-26,206.3485870361328
2019-12-27,206.6564483642578
2019-12-30,202.99205017089844
2019-12-31,203.8262176513672
2020-01-02,208.3247833251953
2020-01-03,207.22247314453125
2020-01-06,211.125244140625
2020-01-07,211.58204650878906
2020-01-08,213.72705078125
2020-01-09,216.7856903076172
2020-01-10,216.54734802246094
2020-01-13,220.3706512451172
2020-01-14,217.54042053222656
2020-01-15,219.6158905029297
2020-01-16,220.2316131591797
2020-01-17,220.5990447998047
2020-01-21,219.90390014648438
2020-01-22,219.7847442626953
2020-01-23,218.23553466796875
2020-01-24,216.42819213867188
2020-01-27,213.37945556640625
2020-01-28,216.27920532226562
2020-01-29,221.6814727783203
2020-01-30,208.07650756835938
2020-01-31,200.50938415527344
2020-02-03,202.77357482910156
2020-02-04,208.37442016601562
2020-02-05,208.6524658203125
2020-02-06,209.38735961914062
2020-02-07,210.8571014404297
2020-02-10,211.58204650878906
2020-02-11,205.75274658203125
2020-02-12,209.2979736328125
2020-02-13,211.6614990234375
2020-02-14,212.69424438476562
2020-02-18,216.28915405273438
2020-02-19,215.98130798339844
2020-02-20,213.09149169921875
2020-02-21,208.7220001220703
2020-02-24,199.32765197753906
2020-02-25,195.40501403808594
2020-02-26,195.83204650878906
2020-02-27,188.4337158203125
2020-02-28,191.13487243652344
2020-03-02,195.07733154296875
2020-03-03,184.60052490234375
2020-03-04,190.42979431152344
2020-03-05,183.88551330566406
2020-03-06,179.8337860107422
2020-03-09,168.32420349121094
2020-03-10,176.9539337158203
2020-03-11,169.05906677246094
2020-03-12,153.3984832763672
2020-03-13,169.0988006591797
2020-03-16,144.99713134765625
2020-03-17,148.38348388671875
2020-03-18,145.94056701660156
2020-03-19,152.0677490234375
2020-03-20,148.6913604736328
2020-03-23,147.07266235351562
2020-03-24,159.86329650878906
2020-03-25,155.1263885498047
2020-03-26,162.20692443847656
2020-03-27,155.70237731933594
2020-03-30,164.79881286621094
2020-03-31,165.64292907714844
2020-04-01,158.4928741455078
2020-04-02,157.09266662597656
2020-04-03,153.11045837402344
2020-04-06,164.40159606933594
2020-04-07,167.65884399414062
2020-04-08,173.07106018066406
2020-04-09,173.97474670410156
2020-04-13,173.5775146484375
2020-04-14,176.93406677246094
2020-04-15,175.7423858642578
2020-04-16,175.02737426757812
2020-04-17,177.9966278076172
2020-04-20,177.0035858154297
2020-04-21,169.6151885986328
2020-04-22,181.01556396484375
2020-04-23,183.8457794189453
2020-04-24,188.7515106201172
2020-04-27,186.1993408203125
2020-04-28,181.64120483398438
2020-04-29,192.84292602539062
2020-04-30,203.28994750976562
2020-05-01,200.86688232421875
2020-05-04,203.8361358642578
2020-05-05,205.63357543945312
2020-05-06,207.0238800048828
2020-05-07,209.79452514648438
2020-05-08,210.876953125
2020-05-11,211.70120239257812
2020-05-12,208.642578125
2020-05-13,203.67727661132812
2020-05-14,205.3754119873047
2020-05-15,209.41717529296875
2020-05-18,211.7111358642578
2020-05-19,215.3755340576172
2020-05-20,228.37474060058594
2020-05-21,229.78488159179688
2020-05-22,233.2804718017578
2020-05-26,230.58926391601562
2020-05-27,227.5504913330078
2020-05-28,223.89601135253906
2020-05-29,223.528564453125
2020-06-01,230.30128479003906
2020-06-02,231.10565185546875
2020-06-03,228.5634002685547
2020-06-04,224.7202606201172
2020-06-05,229.16917419433594
2020-06-08,229.79481506347656
2020-06-09,237.0143585205078
2020-06-10,235.08782958984375
2020-06-11,222.87313842773438
2020-06-12,226.994384765625
2020-06-15,230.88720703125
2020-06-16,234.0153045654297
2020-06-17,233.8961639404297
2020-06-18,234.30331420898438
2020-06-19,237.133544921875
2020-06-22,237.560546875
2020-06-23,240.5596160888672
2020-06-24,232.39662170410156
2020-06-25,234.04510498046875
2020-06-26,214.58108520507812
2020-06-29,219.10948181152344
2020-06-30,225.49484252929688
2020-07-01,235.90216064453125
2020-07-02,231.80078125
2020-07-06,238.6132049560547
2020-07-07,239.18919372558594
2020-07-08,241.89031982421875
2020-07-09,242.80392456054688
2020-07-10,243.36997985839844
2020-07-13,237.34210205078125
2020-07-14,238.06703186035156
2020-07-15,238.6132049560547
2020-07-16,239.25869750976562
2020-07-17,240.35107421875
2020-07-20,243.71754455566406
2020-07-21,240.07301330566406
2020-07-22,238.20602416992188
2020-07-23,230.98648071289062
2020-07-24,229.10958862304688
2020-07-27,231.8802490234375
2020-07-28,228.52369689941406
2020-07-29,231.67166137695312
2020-07-30,232.87330627441406
2020-07-31,251.9103240966797
2020-08-03,250.2122039794922
2020-08-04,248.09698486328125
2020-08-05,247.3918914794922
2020-08-06,263.4397888183594
2020-08-07,266.577880859375
2020-08-10,261.17559814453125
2020-08-11,254.353271484375
2020-08-12,258.087158203125
2020-08-13,259.4873962402344
2020-08-14,259.4277648925781
2020-08-17,259.348388671875
2020-08-18,260.52020263671875
2020-08-19,260.7684326171875
2020-08-20,267.1439514160156
2020-08-21,265.1577453613281
2020-08-24,269.5074462890625
2020-08-25,278.8719787597656
2020-08-26,301.8017883300781
2020-08-27,291.1859436035156
2020-08-28,291.6229248046875
2020-08-31,291.1661071777344
2020-09-01,293.39056396484375
2020-09-02,300.4016418457031
2020-09-03,289.1005554199219
2020-09-04,280.76873779296875
2020-09-08,269.2790222167969
2020-09-09,271.8212585449219
2020-09-10,266.23028564453125
2020-09-11,264.76055908203125
2020-09-14,264.3037414550781
2020-09-15,270.5303039550781
2020-09-16,261.6919860839844
2020-09-17,253.05235290527344
2020-09-18,250.77822875976562
2020-09-21,246.42860412597656
2020-09-22,252.9828338623047
2020-09-23,247.29258728027344
2020-09-24,247.79905700683594
2020-09-25,253.05235290527344
2020-09-28,255.03848266601562
2020-09-29,259.9739990234375
2020-09-30,260.0832214355469
2020-10-01,264.78045654296875
2020-10-02,258.1368103027344
2020-10-05,262.8141784667969
2020-10-06,256.8656921386719
2020-10-07,256.3294677734375
2020-10-08,261.9302978515625
2020-10-09,262.6155700683594
2020-10-12,273.837158203125
2020-10-13,274.2244873046875
2020-10-14,269.9344177246094
2020-10-15,264.86981201171875
2020-10-16,264.08526611328125
2020-10-19,259.5867004394531
2020-10-20,265.7039794921875
2020-10-21,276.7965087890625
2020-10-22,276.1907043457031
2020-10-23,282.8144836425781
2020-10-26,275.1877136230469
2020-10-27,281.3248596191406
2020-10-28,265.813232421875
2020-10-29,278.8819274902344
2020-10-30,261.2848205566406
2020-11-02,259.54693603515625
2020-11-03,263.4596252441406
2020-11-04,285.386474609375
2020-11-05,292.6358337402344
2020-11-06,291.3746643066406
2020-11-09,276.836181640625
2020-11-10,270.5401611328125
2020-11-11,274.5621337890625
2020-11-12,273.1718444824219
2020-11-13,275.02880859375
2020-11-16,277.0248718261719
2020-11-17,273.09234619140625
2020-11-18,270.0833740234375
2020-11-19,271.0466613769531
2020-11-20,267.8291015625
2020-11-23,266.56793212890625
2020-11-24,274.9990234375
2020-11-25,273.67828369140625
2020-11-27,275.8828430175781
2020-11-30,275.0487365722656
2020-12-01,284.5622253417969
2020-12-02,285.5255126953125
2020-12-03,279.89483642578125
2020-12-04,277.759765625
2020-12-07,283.5989074707031
2020-12-08,281.4340515136719
2020-12-09,275.9920959472656
2020-12-10,275.1976623535156
2020-12-11,271.65240478515625
2020-12-14,272.2879333496094
2020-12-15,273.6385192871094
2020-12-16,273.7577209472656
2020-12-17,272.5759582519531
2020-12-18,274.4826965332031
2020-12-21,270.8977355957031
2020-12-22,265.23724365234375
2020-12-23,266.2501220703125
2020-12-24,265.5450744628906
2020-12-28,275.0784912109375
2020-12-29,274.86004638671875
2020-12-30,269.98406982421875
2020-12-31,271.2651062011719
2021-01-04,267.0743713378906
2021-01-05,269.0903015136719
2021-01-06,261.4834289550781
2021-01-07,266.8757629394531
2021-01-08,265.71392822265625
2021-01-11,255.058349609375
2021-01-12,249.34820556640625
2021-01-13,249.8944091796875
2021-01-14,243.93601989746094
2021-01-15,249.6163330078125
2021-01-19,259.28875732421875
2021-01-20,265.6245422363281
2021-01-21,270.9770812988281
2021-01-22,272.5958251953125
2021-01-25,276.0814514160156
2021-01-26,280.0934143066406
2021-01-27,270.2522277832031
2021-01-28,263.1617126464844
2021-01-29,256.5379943847656
2021-02-01,260.1925048828125
2021-02-02,265.227294921875
2021-02-03,264.8002624511719
2021-02-04,264.641357421875
2021-02-05,266.240234375
2021-02-08,264.73077392578125
2021-02-09,267.58087158203125
2021-02-10,269.98406982421875
2021-02-11,268.51434326171875
2021-02-12,268.62353515625
2021-02-16,272.06951904296875
2021-02-17,271.6722717285156
2021-02-18,267.5212707519531
2021-02-19,259.74554443359375
2021-02-22,258.5241394042969
2021-02-23,264.0157775878906
2021-02-24,262.4765319824219
2021-02-25,252.92323303222656
2021-02-26,255.8329315185547
2021-03-01,263.0723571777344
2021-03-02,257.203369140625
2021-03-03,253.63827514648438
2021-03-04,255.852783203125
2021-03-05,262.44671630859375
2021-03-08,253.53895568847656
2021-03-09,263.8965759277344
2021-03-10,263.0624084472656
2021-03-11,271.9801025390625
2021-03-12,266.53814697265625
2021-03-15,271.85107421875
2021-03-16,277.3426818847656
2021-03-17,282.0398864746094
2021-03-18,276.687255859375
2021-03-19,288.0975341796875
2021-03-22,291.5037536621094
2021-03-23,288.61395263671875
2021-03-24,280.1828308105469
2021-03-25,276.806396484375
2021-03-26,281.05670166015625
2021-03-29,288.8026123046875
2021-03-30,286.0021667480469
2021-03-31,292.4869079589844
2021-04-01,296.5882568359375
2021-04-05,306.76715087890625
2021-04-06,304.135498046875
2021-04-07,310.9181213378906
2021-04-08,310.8486328125
2021-04-09,310.2925109863281
2021-04-12,309.3788757324219
2021-04-13,307.6112365722656
2021-04-14,300.7193603515625
2021-04-15,305.6847229003906
2021-04-16,304.05609130859375
2021-04-19,300.1433410644531
2021-04-20,300.5505676269531
2021-04-21,299.3787536621094
2021-04-22,294.46307373046875
2021-04-23,299.0411376953125
2021-04-26,300.9378356933594
2021-04-27,301.46417236328125
2021-04-28,304.96966552734375
2021-04-29,327.2242736816406
2021-04-30,322.8249206542969
2021-05-03,320.3423156738281
2021-05-04,316.1515197753906
2021-05-05,312.834716796875
2021-05-06,317.8000793457031
2021-05-07,316.8665466308594
2021-05-10,303.8475341796875
2021-05-11,304.40362548828125
2021-05-12,300.4512023925781
2021-05-13,303.1424560546875
2021-05-14,313.74835205078125
2021-05-17,313.271728515625
2021-05-18,307.8098449707031
2021-05-19,311.4146728515625
2021-05-20,316.39984130859375
2021-05-21,314.036376953125
2021-05-24,322.3780822753906
2021-05-25,325.5162048339844
2021-05-26,325.3870544433594
2021-05-27,330.4417419433594
2021-05-28,326.4496765136719
2021-06-01,326.84686279296875
2021-06-02,326.8667297363281
2021-06-03,323.7783203125
2021-06-04,328.05841064453125
2021-06-07,334.24517822265625
2021-06-08,331.36529541015625
2021-06-09,327.9591064453125
2021-06-10,330.15380859375
2021-06-11,328.9620361328125
2021-06-14,334.43389892578125
2021-06-15,334.4139709472656
2021-06-16,328.7833557128906
2021-06-17,334.1756896972656
2021-06-18,327.3731994628906
2021-06-21,329.98492431640625
2021-06-22,336.6781921386719
2021-06-23,338.2273864746094
2021-06-24,340.7994079589844
2021-06-25,339.001953125
2021-06-28,353.1730041503906
2021-06-29,349.44903564453125
2021-06-30,345.2979736328125
2021-07-01,351.9316711425781
2021-07-02,352.2395324707031
2021-07-06,350.33282470703125
2021-07-07,348.05865478515625
2021-07-08,343.2522888183594
2021-07-09,347.98919677734375
2021-07-12,350.7102355957031
2021-07-13,349.6475830078125
2021-07-14,345.2185363769531
2021-07-15,342.0705261230469
2021-07-16,338.7934265136719
2021-07-19,334.6126403808594
2021-07-20,339.2899475097656
2021-07-21,343.8282165527344
2021-07-22,348.75384521484375
2021-07-23,367.224853515625
2021-07-26,369.87628173828125
2021-07-27,365.2585754394531
2021-07-28,370.69061279296875
2021-07-29,355.8343811035156
2021-07-30,353.8283996582031
2021-08-02,349.50860595703125
2021-08-03,348.803466796875
2021-08-04,356.4302978515625
2021-08-05,360.4521179199219
2021-08-06,360.98846435546875
2021-08-09,359.1015625
2021-08-10,358.6249084472656
2021-08-11,357.4629821777344
2021-08-12,360.1343994140625
2021-08-13,360.66064453125
2021-08-16,364.0171813964844
2021-08-17,355.9634704589844
2021-08-18,352.98431396484375
2021-08-19,352.65655517578125
2021-08-20,356.8771057128906
2021-08-23,360.8294982910156
2021-08-24,362.97454833984375
2021-08-25,365.8345031738281
2021-08-26,361.8523254394531
2021-08-27,370.0450744628906
2021-08-30,378.0194396972656
2021-08-31,376.748291015625
2021-09-01,379.3997497558594
2021-09-02,372.6767272949219
2021-09-03,373.64996337890625
2021-09-07,379.52886962890625
2021-09-08,374.9508056640625
2021-09-09,375.3778991699219
2021-09-10,376.0631408691406
2021-09-13,373.898193359375
2021-09-14,373.9180603027344
2021-09-15,371.326171875
2021-09-16,370.47210693359375
2021-09-17,362.1899719238281
2021-09-20,353.23260498046875
2021-09-21,355.0002136230469
2021-09-22,340.82916259765625
2021-09-23,343.56011962890625
2021-09-24,350.51153564453125
2021-09-27,351.1272277832031
2021-09-28,338.2869873046875
2021-09-29,337.2541198730469
2021-09-30,337.0357360839844
2021-10-01,340.6305847167969
2021-10-04,323.96697998046875
2021-10-05,330.65032958984375
2021-10-06,331.3255920410156
2021-10-07,326.9362487792969
2021-10-08,327.7604675292969
2021-10-11,323.1923828125
2021-10-12,321.5240173339844
2021-10-13,322.2887268066406
2021-10-14,326.2510070800781
2021-10-15,322.5072021484375
2021-10-18,333.0137939453125
2021-10-19,337.6315002441406
2021-10-20,338.4160461425781
2021-10-21,339.5084228515625
2021-10-22,322.35821533203125
2021-10-25,326.4099426269531
2021-10-26,313.6192932128906
2021-10-27,310.0541687011719
2021-10-28,314.7215881347656
2021-10-29,321.3254089355469
2021-11-01,327.69097900390625
2021-11-02,325.8041076660156
2021-11-03,329.3196105957031
2021-11-04,333.520263671875
2021-11-05,338.763671875
2021-11-08,336.27105712890625
2021-11-09,333.0435791015625
2021-11-10,325.36724853515625
2021-11-11,325.46649169921875
2021-11-12,338.5252685546875
2021-11-15,345.14898681640625
2021-11-16,340.5809326171875
2021-11-17,338.4060974121094
2021-11-18,336.34051513671875
2021-11-19,342.90472412109375
2021-11-22,338.64447021484375
2021-11-23,334.9105529785156
2021-11-24,338.6941223144531
2021-11-26,330.80914306640625
2021-11-29,335.68511962890625
2021-11-30,322.20928955078125
2021-12-01,308.4454040527344
2021-12-02,308.2369079589844
2021-12-03,304.71148681640625
2021-12-06,315.6649475097656
2021-12-07,320.5707092285156
2021-12-08,328.2669677734375
2021-12-09,327.5321044921875
2021-12-10,327.4625244140625
2021-12-13,332.1697082519531
2021-12-14,331.42486572265625
2021-12-15,339.2899475097656
2021-12-16,332.57684326171875
2021-12-17,331.4745788574219
2021-12-20,323.1923828125
2021-12-21,331.8817138671875
2021-12-22,328.15777587890625
2021-12-23,332.9144592285156
2021-12-27,343.778564453125
2021-12-28,343.818359375
2021-12-29,340.56103515625
2021-12-30,341.9712219238281
2021-12-31,334.01678466796875
2022-01-03,336.19158935546875
2022-01-04,334.195556640625
2022-01-05,321.9212951660156
2022-01-06,330.15380859375
2022-01-07,329.4884033203125
2022-01-10,325.79425048828125
2022-01-11,332.0505065917969
2022-01-12,330.9482116699219
2022-01-13,324.21527099609375
2022-01-14,329.5976257324219
2022-01-18,315.94305419921875
2022-01-19,317.373046875
2022-01-20,314.3640441894531
2022-01-21,301.06695556640625
2022-01-24,306.56854248046875
2022-01-25,298.0679016113281
2022-01-26,292.5862121582031
2022-01-27,292.5961608886719
2022-01-28,299.6170654296875
2022-01-31,311.08697509765625
2022-02-01,316.787109375
2022-02-02,320.7594299316406
2022-02-03,236.11068725585938
2022-02-04,235.4453582763672
2022-02-07,223.34982299804688
2022-02-08,218.6526336669922
2022-02-09,230.39065551757812
2022-02-10,226.4879150390625
2022-02-11,218.0270233154297
2022-02-14,216.18983459472656
2022-02-15,219.4669647216797
2022-02-16,215.03787231445312
2022-02-17,206.26913452148438
2022-02-18,204.7299041748047
2022-02-22,200.67820739746094
2022-02-23,197.07337951660156
2022-02-24,206.159912109375
2022-02-25,209.0199432373047
2022-02-28,209.56610107421875
2022-03-01,202.07843017578125
2022-03-02,206.66636657714844
2022-03-03,201.56202697753906
2022-03-04,198.67221069335938
2022-03-07,186.16952514648438
2022-03-08,188.96998596191406
2022-03-09,197.12303161621094
2022-03-10,193.85586547851562
2022-03-11,186.30857849121094
2022-03-14,185.3353729248047
2022-03-15,190.69790649414062
2022-03-16,202.21743774414062
2022-03-17,206.3982391357422
2022-03-18,214.98825073242188
2022-03-21,210.02294921875
2022-03-22,215.14712524414062
2022-03-23,211.97926330566406
2022-03-24,218.04690551757812
2022-03-25,220.2812957763672
2022-03-28,222.03900146484375
2022-03-29,228.26548767089844
2022-03-30,226.26943969726562
2022-03-31,220.81752014160156
2022-04-01,223.29025268554688
2022-04-04,232.2675323486328
2022-04-05,230.2317657470703
2022-04-06,221.7510223388672
2022-04-07,221.40342712402344
2022-04-08,220.78773498535156
2022-04-11,214.95846557617188
2022-04-12,212.654541015625
2022-04-13,213.49862670898438
2022-04-14,208.7220001220703
2022-04-18,209.30792236328125
2022-04-19,215.8025360107422
2022-04-20,199.02969360351562
2022-04-21,186.76539611816406
2022-04-22,182.83285522460938
2022-04-25,185.69287109375
2022-04-26,179.6947784423828
2022-04-27,173.7364044189453
2022-04-28,204.3028564453125
2022-04-29,199.07936096191406
2022-05-02,209.66543579101562
2022-05-03,210.55917358398438
2022-05-04,221.86024475097656
2022-05-05,206.83518981933594
2022-05-06,202.35650634765625
2022-05-09,194.84893798828125
2022-05-10,196.27890014648438
2022-05-11,187.4307403564453
2022-05-12,189.9134063720703
2022-05-13,197.24220275878906
2022-05-16,198.65235900878906
2022-05-17,201.21441650390625
2022-05-18,190.90646362304688
2022-05-19,189.96304321289062
2022-05-20,192.19741821289062
2022-05-23,194.8687744140625
2022-05-24,180.02249145507812
2022-05-25,182.5547637939453
2022-05-26,190.30068969726562
2022-05-27,193.77639770507812
2022-05-31,192.2967529296875
2022-06-01,187.33143615722656
2022-06-02,197.48052978515625
2022-06-03,189.45657348632812
2022-06-06,192.9025115966797
2022-06-07,194.2928009033203
2022-06-08,195.27593994140625
2022-06-09,182.72361755371094
2022-06-10,174.35211181640625
2022-06-13,163.1205291748047
2022-06-14,162.59422302246094
2022-06-15,168.1752471923828
2022-06-16,159.75405883789062
2022-06-17,162.6041717529297
2022-06-21,155.96058654785156
2022-06-22,154.76889038085938
2022-06-23,157.6487579345703
2022-06-24,168.97962951660156
2022-06-27,168.3142852783203
2022-06-28,159.56536865234375
2022-06-29,162.8027801513672
2022-06-30,160.13140869140625
2022-07-01,158.91990661621094
2022-07-05,167.02328491210938
2022-07-06,168.5923309326172
2022-07-07,170.99554443359375
2022-07-08,169.6946258544922
2022-07-11,161.75013732910156
2022-07-12,162.13742065429688
2022-07-13,162.3558807373047
2022-07-14,156.95364379882812
2022-07-15,163.5574951171875
2022-07-18,166.06997680664062
2022-07-19,174.56063842773438
2022-07-20,181.8199005126953
2022-07-21,181.8993682861328
2022-07-22,168.09579467773438
2022-07-25,165.4939727783203
2022-07-26,158.04600524902344
2022-07-27,168.40362548828125
2022-07-28,159.6051025390625
2022-07-29,157.99635314941406
2022-08-01,158.82058715820312
2022-08-02,159.07879638671875
2022-08-03,167.6290740966797
2022-08-04,169.38677978515625
2022-08-05,165.95079040527344
2022-08-08,169.06903076171875
2022-08-09,167.3609161376953
2022-08-10,177.10287475585938
2022-08-11,176.2587890625
2022-08-12,179.24790954589844
2022-08-15,179.63519287109375
2022-08-16,178.22503662109375
2022-08-17,173.63710021972656
2022-08-18,173.4484100341797
2022-08-19,166.7948760986328
2022-08-22,161.9189453125
2022-08-23,159.99240112304688
2022-08-24,162.1274871826172
2022-08-25,167.60919189453125
2022-08-26,160.65774536132812
2022-08-29,158.0658721923828
2022-08-30,156.06979370117188
2022-08-31,161.79977416992188
2022-09-01,164.21292114257812
2022-09-02,159.2078857421875
2022-09-06,157.44021606445312
2022-09-07,159.27740478515625
2022-09-08,160.935791015625
2022-09-09,167.97662353515625
2022-09-12,167.78794860839844
2022-09-13,152.0677490234375
2022-09-14,150.41928100585938
2022-09-15,148.51258850097656
2022-09-16,145.27517700195312
2022-09-19,146.99322509765625
2022-09-20,145.07659912109375
2022-09-21,141.13414001464844
2022-09-22,141.8292694091797
2022-09-23,139.4359893798828
2022-09-26,135.4240264892578
2022-09-27,133.46766662597656
2022-09-28,140.62767028808594
2022-09-29,135.4637451171875
2022-09-30,134.7388153076172
2022-10-03,137.64846801757812
2022-10-04,139.30691528320312
2022-10-05,138.0159149169922
2022-10-06,138.10531616210938
2022-10-07,132.52426147460938
2022-10-10,132.86190795898438
2022-10-11,127.64830780029297
2022-10-12,126.61555480957031
2022-10-13,129.3861846923828
2022-10-14,125.88068389892578
2022-10-17,133.1101837158203
2022-10-18,131.87879943847656
2022-10-19,132.3057861328125
2022-10-20,130.6175994873047
2022-10-21,129.10813903808594
2022-10-24,128.82015991210938
2022-10-25,136.55612182617188
2022-10-26,128.9194793701172
2022-10-27,97.26060485839844
2022-10-28,98.51184844970703
2022-10-31,92.5137710571289
2022-11-01,94.53961181640625
2022-11-02,89.91193389892578
2022-11-03,88.29325103759766
2022-11-04,90.16020202636719
2022-11-07,96.04905700683594
2022-11-08,95.8008041381836
2022-11-09,100.76612091064453
2022-11-10,111.0939712524414
2022-11-11,112.23599243164062
2022-11-14,113.42767333984375
2022-11-15,116.267822265625
2022-11-16,112.44454193115234
2022-11-17,110.67688751220703
2022-11-18,111.27272033691406
2022-11-21,109.09791564941406
2022-11-22,110.66696166992188
2022-11-23,111.4614028930664
2022-11-25,110.63717651367188
2022-11-28,108.02540588378906
2022-11-29,108.70069122314453
2022-11-30,117.28075408935547
2022-12-01,119.60452270507812
2022-12-02,122.63335418701172
2022-12-05,121.58071899414062
2022-12-06,113.328369140625
2022-12-07,113.13968658447266
2022-12-08,114.52996826171875
2022-12-09,115.09602355957031
2022-12-12,113.91426849365234
2022-12-13,119.3165283203125
2022-12-14,120.74654388427734
2022-12-15,115.34427642822266
2022-12-16,118.60153198242188
2022-12-19,113.68586730957031
2022-12-20,116.27775573730469
2022-12-21,118.92924499511719
2022-12-22,116.30755615234375
2022-12-23,117.2211685180664
2022-12-27,116.06922149658203
2022-12-28,114.8179702758789
2022-12-29,119.42578125
2022-12-30,119.50521087646484
2023-01-03,123.87467956542969
2023-01-04,126.4864501953125
2023-01-05,126.05943298339844
2023-01-06,129.11805725097656
2023-01-09,128.57186889648438
2023-01-10,132.06747436523438
2023-01-11,131.9681396484375
2023-01-12,135.7616424560547
2023-01-13,136.02978515625
2023-01-17,134.4210205078125
2023-01-18,132.09725952148438
2023-01-19,135.20553588867188
2023-01-20,138.4031982421875
2023-01-23,142.27613830566406
2023-01-24,142.14706420898438
2023-01-25,140.51844787597656
2023-01-26,146.2781982421875
2023-01-27,150.68739318847656
2023-01-30,146.03985595703125
2023-01-31,147.93661499023438
2023-02-01,152.05783081054688
2023-02-02,187.46051025390625
2023-02-03,185.23605346679688
2023-02-06,184.76931762695312
2023-02-07,190.29075622558594
2023-02-08,182.15757751464844
2023-02-09,176.68577575683594
2023-02-10,172.94192504882812
2023-02-13,178.185302734375
2023-02-14,178.2349853515625
2023-02-15,175.93106079101562
2023-02-16,171.24380493164062
2023-02-17,171.68077087402344
2023-02-21,170.88629150390625
2023-02-22,169.93296813964844
2023-02-23,170.84657287597656
2023-02-24,169.20802307128906
2023-02-27,168.36392211914062
2023-02-28,173.72645568847656
2023-03-01,172.2169952392578
2023-03-02,173.31930541992188
2023-03-03,183.9649658203125
2023-03-06,183.6173553466797
2023-03-07,183.23008728027344
2023-03-08,183.68687438964844
2023-03-09,180.4296417236328
2023-03-10,178.26475524902344
2023-03-13,179.64511108398438
2023-03-14,192.67410278320312
2023-03-15,196.37823486328125
2023-03-16,203.5084228515625
2023-03-17,194.25306701660156
2023-03-20,196.43780517578125
2023-03-21,200.75765991210938
2023-03-22,198.42393493652344
2023-03-23,202.86293029785156
2023-03-24,204.5809326171875
2023-03-27,201.4329376220703
2023-03-28,199.28790283203125
2023-03-29,203.92550659179688
2023-03-30,206.3982391357422
2023-03-31,210.4698028564453
2023-04-03,211.59194946289062
2023-04-04,213.23048400878906
2023-04-05,210.01296997070312
2023-04-06,214.6009521484375
2023-04-10,213.2602996826172
2023-04-11,212.3665771484375
2023-04-12,212.5155029296875
2023-04-13,218.82147216796875
2023-04-14,219.9535675048828
2023-04-17,217.34178161621094
2023-04-18,216.37852478027344
2023-04-19,214.20370483398438
2023-04-20,211.59194946289062
2023-04-21,211.4132080078125
2023-04-24,211.3138885498047
2023-04-25,206.11024475097656
2023-04-26,207.94740295410156
2023-04-27,236.90513610839844
2023-04-28,238.65292358398438
2023-05-01,241.4930877685547
2023-05-02,237.58042907714844
2023-05-03,235.38577270507812
2023-05-04,231.90011596679688
2023-05-05,231.1652374267578
2023-05-08,231.65185546875
2023-05-09,231.75112915039062
2023-05-10,231.46316528320312
2023-05-11,234.1543426513672
2023-05-12,232.18809509277344
2023-05-15,237.20306396484375
2023-05-16,237.16334533691406
2023-05-17,240.80789184570312
2023-05-18,245.13763427734375
2023-05-19,243.93601989746094
2023-05-22,246.59744262695312
2023-05-23,245.02841186523438
2023-05-24,247.48126220703125
2023-05-25,250.93711853027344
2023-05-26,260.2222595214844
2023-05-30,260.6988830566406
2023-05-31,262.8836975097656
2023-06-01,270.71893310546875
2023-06-02,270.71893310546875
2023-06-05,269.5074462890625
2023-06-06,269.23931884765625
2023-06-07,261.7713928222656
2023-06-08,262.74462890625
2023-06-09,263.1120910644531
2023-06-12,269.16973876953125
2023-06-13,269.4378967285156
2023-06-14,271.45379638671875
2023-06-15,279.8749694824219
